x0,x1,x2,x3,x4,x5,x6,x7,Value,Timestamp
0.7940902189196385,0.740642093261965,0.7630126777613108,0.8938631587112451,0.2755282742646804,0.36174996773713447,0.06101335173341103,0.9605385989390974,111.98684692382812,1358
0.09881515162884212,0.42606742728092684,0.42848206711327785,0.1821247181573085,0.23944669014226827,0.29542406334628823,0.37357821827407883,0.8237410177822322,587.9813232421875,1359
0.5291086992906838,0.1989452719519584,0.1032173609912487,0.8216434733048574,0.2573196450838521,0.9048464890544552,0.8746439152919233,0.5156775812375761,629.8389282226562,1360
0.9223703746591697,0.8470441064155811,0.3593165168348418,0.35502960902735026,0.4427125403069058,0.5988999098756839,0.8193161207724783,0.6332506816271574,38.55882263183594,1361
0.749062385841126,0.09556247468956629,0.6079483261041084,0.09289314257484843,0.7426712788562956,0.9752907729849783,0.7907939440091142,0.02635278479177954,601.5188598632812,1362
0.11070885803670838,0.4998890878089417,0.7836336749388823,0.7742990086353769,0.23757673853329628,0.6901988795002622,0.014637017568316441,0.20605770845445961,519.2996215820312,1363
0.40281044671272076,0.7897815540914701,0.08080797597074806,0.0008724982993790966,0.3994602774704149,0.6556491144439622,0.696587772725501,0.4262045378629306,108.13135528564453,1365
0.12761221992691063,0.7208557257194551,0.5614701506023153,0.533040589600666,0.007905050245751248,0.040856075356865,0.7919761313183262,0.19967698908375203,436.2111511230469,1366
0.20815763303936555,0.46018554837495745,0.8219481095902103,0.49395560720874965,0.2669241203039365,0.13843998501431123,0.6284336464945556,0.6725409001093907,583.9135131835938,1367
0.3689524845688724,0.7194937984588069,0.2931565580786807,0.9222483775131188,0.13153530563376467,0.20212886975755315,0.4840977189312762,0.30751883917940814,352.751953125,1368
0.4960957762890906,0.14032364637667752,0.641792785316298,0.7636742474993549,0.499830580970702,0.9142303639630255,0.5926648619356162,0.8503856651695578,623.7064819335938,1369
0.4834949723902354,0.339392964138122,0.21378793777898678,0.26689917497027627,0.9255496830011624,0.9739810191083371,0.37188045908580264,0.7475018760078539,529.9093627929688,1370
0.25728863440650246,0.02532799371872647,0.8155587449794155,0.444993877648375,0.3782567651140347,0.22775773227378449,0.8479759945603944,0.4426951671898546,622.0458984375,1372
0.9458092682783461,0.1854060626784955,0.2643348616511439,0.8019442351045425,0.008317573062209198,0.694304154506659,0.600696198267226,0.23625413568395343,648.5366821289062,1373
0.2269813392248539,0.658571022790453,0.42722598843759363,0.694327918278863,0.12471908185578498,0.9510581682781301,0.786420690449881,0.9763711783213076,406.5698547363281,1374
0.8570774170836484,0.5337102289219221,0.7930622430108413,0.09453522117360887,0.98544225128512,0.640411122916702,0.2360152117235652,0.7689142182969031,244.93463134765625,1375
0.0674015985571609,0.04138100290602369,0.8258701113793728,0.8734661741844841,0.8518102180287058,0.5380982831658805,0.8975038806553999,0.6066667534495733,595.0782470703125,1376
0.5250445276016673,0.7043825961327812,0.9957286260579088,0.11689397740829802,0.5464393633845935,0.2272986810106029,0.19535973766095122,0.9191354724818191,71.13095092773438,1377
0.7107168967949977,0.4283256186478128,0.6551904952572017,0.8353412988690668,0.5799060196179896,0.8357129484345897,0.3273852991350428,0.9616822475014022,536.8803100585938,1378
0.3487917945048334,0.7235072541558085,0.3121923719480136,0.2742748826884147,0.2755078668311718,0.00737782519530472,0.2726205186893646,0.26027050772560884,208.00320434570312,1379
0.16267571286266655,0.9934935709027652,0.13696870394197977,0.3797452545406152,0.9410130652748792,0.8309723217601398,0.1474847548214137,0.5636156418181755,11.861177444458008,1381
0.6845511334681903,0.47994770450650437,0.7477230472423104,0.16072019583561042,0.9481923511165874,0.1761874449786121,0.27492834013813916,0.3766177390170674,415.1432189941406,1382
0.4066806851844396,0.4863912879115235,0.9861682236500934,0.44972545920372387,0.03140894850664828,0.1037964181772166,0.5150872740736696,0.012343508941311091,596.1130981445312,1383
0.6870237114109818,0.05708690862586452,0.20446238464976724,0.7470881894010355,0.8061584293199033,0.9823554944773527,0.7130170927233653,0.9697970038559428,590.9520263671875,1384
0.700338832160389,0.9277181050166146,0.6089482746369391,0.7301089629886497,0.7153778113317227,0.6320083794727094,0.82152554527314,0.5360979715118129,16.297916412353516,1385
0.08710462183622379,0.208214609222405,0.46158609774025255,0.8042884363152619,0.6948174512645424,0.5782695290585249,0.3446182610335609,0.5508656255154072,619.1122436523438,1386
0.5765508718499714,0.7813434462688523,0.3203264413740818,0.4653959334649432,0.03989856311323444,0.5865001053547743,0.04086248036898063,0.7549260211189145,169.83641052246094,1387
0.27575156809005624,0.05402709861517379,0.7854974393943827,0.6664891515615958,0.12120868740878876,0.0014608092753703237,0.41740469746701786,0.03908588875103442,588.4275512695312,1389
0.6358199268899144,0.044590941945605415,0.09224143660986849,0.049661467939807864,0.17770603209675973,0.9341907821401656,0.3450653817120567,0.6615959200634159,634.9326171875,1390
0.5598447045008121,0.9403558629340227,0.172873505620111,0.8508891968640978,0.5172748603098909,0.0632376880649018,0.6600381556673399,0.44563985666969824,14.55029296875,1391
0.039597483075166605,0.39357083578061297,0.2908861388270391,0.5701667467460441,0.22372429339265545,0.16254602590633593,0.19431329969868402,0.5539754478450358,618.906494140625,1392
0.47430257821521177,0.1506844062054132,0.9377930292272665,0.3195571567652306,0.2796999596458167,0.9505931937279691,0.0832814264076214,0.37685856035602583,630.3956909179688,1393
0.21932655673554563,0.811915530902038,0.41466923561234437,0.20842286505300262,0.13229172560719224,0.030998439448201475,0.16253917555026828,0.40724399075480394,91.84886932373047,1394
0.03803271285509273,0.6717305964608757,0.8145565971663189,0.1419776452237283,0.8070154943660174,0.7517567008840353,0.5298720496503541,0.0013658760435435958,144.82496643066406,1395
0.7718342223061859,0.10184677393969617,0.9156805974602016,0.12100333977595587,0.4637478033514721,0.11356254569203905,0.2808366647686834,0.5314521422800329,630.0972900390625,1396
0.6119244942918164,0.20748903308248107,0.8515027706673524,0.34369648008139414,0.29263831083846237,0.5092925084216906,0.9497337913829386,0.6167944170766966,613.8029174804688,1398
0.5388235893578665,0.6746716430708608,0.9454162224362956,0.6484131148336283,0.1541737583632665,0.6113296647666042,0.879159908849162,0.39743648399372616,411.3223571777344,1399
0.24732298204282557,0.13772542523956927,0.516327956052384,0.676221012167358,0.48596291673137254,0.09509581977748884,0.8095792350094508,0.9065786315349093,597.377685546875,1400
0.2240598528584419,0.9348790553880632,0.9754492588381277,0.1941977437267262,0.7255242153144722,0.6326961655474227,0.45816326982207817,0.5398881838740902,13.78077220916748,1401
0.0913849988896233,0.7709015987969932,0.07403330448183633,0.6664056149745734,0.23646052052102667,0.5559078429952282,0.04438265750021455,0.9646142276596578,135.11883544921875,1402
0.9694520104662285,0.7386070058390755,0.22188841962222378,0.9059386734612352,0.7756740500720264,0.262315301358573,0.28726749865146645,0.5597325526712738,29.85731315612793,1403
0.5111113832744584,0.7579564872984854,0.4702618197960441,0.6336551675212178,0.8185714987481101,0.9727409048348865,0.890755225187458,0.4871656894431844,74.57887268066406,1404
0.22782568431622358,0.19586520706202837,0.5856049018463007,0.7833167196835725,0.6581470377360961,0.900989741225873,0.8933247063439151,0.29790415493175665,627.285888671875,1405
0.2834148060563971,0.17562844548026488,0.4734046172693085,0.16763712707599276,0.19959626762926783,0.31324635210387797,0.17259556396751446,0.1981657088184485,636.043212890625,1406
0.41530822802229655,0.005363697703413646,0.32087214799799113,0.2158247550624638,0.6153431552933766,0.5159464199480992,0.6879552011242537,0.20519756831602895,607.5637817382812,1407
0.2966854177281426,0.7125827022235368,0.8100818183860392,0.9763452100409478,0.04118367388764069,0.5036112201069206,0.5341378132233221,0.5443700478523401,406.854736328125,1408
0.9620202602851591,0.9048148461416502,0.9423641715150552,0.4170726775141786,0.5999082927805913,0.41845973467306485,0.2711964189067723,0.3147138284164902,14.674036979675293,1409
0.18183259044405298,0.45375229828831243,0.5661080174246739,0.48079637482958676,0.8517371915985525,0.5886321025088576,0.07632467584687835,0.8547803100207819,485.24700927734375,1410
0.26865222275627043,0.1991511720883048,0.3079105012289539,0.328249345253662,0.9160065468767854,0.7921362947977278,0.8673209217647487,0.9855310396992257,568.2794189453125,1412
0.11198389042758047,0.0775192835084415,0.07569090477126698,0.5584768106135303,0.8320714108087587,0.5980041460716644,0.40290985235209203,0.47236416850337015,589.627685546875,1413
0.9253512956964487,0.4791079784744802,0.6315786223278674,0.6323834503237968,0.49366092142624607,0.9029896608862735,0.25357005130796073,0.29466469111506693,479.4135437011719,1414
0.15829853584876458,0.9010929128258212,0.7977592142785606,0.8363605717158231,0.15728064077990642,0.5600612469988558,0.494200157618849,0.5503734465492828,40.72088623046875,1415
0.08001808136831609,0.041297222578680556,0.3380982183148685,0.754709168846293,0.5436612458203496,0.8014285202000656,0.9316584067085343,0.8689329612286316,622.9284057617188,1416
0.5522007017088901,0.876810017882334,0.6100046292849888,0.8499853703718888,0.6153818218756304,0.8971603577128087,0.20119381681300352,0.1969574117189939,22.677400588989258,1417
0.11253679960220594,0.8690945455372697,0.5354206064062305,0.8275932577549678,0.7328910808330195,0.7558660238253988,0.62863615741645,0.7448754789518552,18.320964813232422,1418
0.8428062501226953,0.4363877061564296,0.710161178073564,0.6467003574507644,0.8114923891294836,0.5452733515805798,0.7093688076066562,0.9300143949597839,513.2951049804688,1419
0.2135590964125231,0.9415716997174849,0.3953131083497925,0.9413472770855206,0.35772800893929924,0.7231247470275589,0.9828650506215475,0.881083665348755,26.31167221069336,1420
0.12562888439043987,0.7353920017807893,0.5004210118819621,0.2414233972952583,0.5034736179701846,0.3373503257024278,0.026211133924744955,0.09035879072164898,47.5511589050293,1421
0.4222442208777381,0.09993263526280279,0.7377863984298358,0.45968977679199324,0.17798644318471313,0.7596449756869509,0.5774878343687454,0.12089092522922425,639.2820434570312,1422
0.8116669818658458,0.5516678587791726,0.3704870646464921,0.827320228773693,0.4192208527945758,0.7851727536436767,0.15961651551004608,0.46006251607625653,396.2465515136719,1423
0.4895328626340008,0.11587208155422851,0.205812459512729,0.4392106704423229,0.6277252804552296,0.8673103948036585,0.7194232178043071,0.9318016856301831,601.53466796875,1424
0.3590370821962062,0.003602134680430352,0.8628019954831234,0.8345400550193507,0.4586926545753752,0.7208596951846326,0.1951687486684138,0.7553075441220142,653.9620971679688,1425
0.1705480734679244,0.7370597120400371,0.5290304312333826,0.8462136136010322,0.3986444305218915,0.8490449021867861,0.9494815786056253,0.5332064559330588,233.38894653320312,1426
0.693592623716641,0.9618256672293676,0.7822536407042586,0.7504364380242897,0.26236444281128735,0.627947723158507,0.295963952680699,0.266783429963292,18.063369750976562,1427
0.6029567541118772,0.7427919901956176,0.25430503046929154,0.16016017221134046,0.887466481039089,0.5901597223617947,0.51607682154793,0.7465302952757707,37.980613708496094,1428
0.2843715683388391,0.4557517578618736,0.26644463003981084,0.7364784757197024,0.9763262083687894,0.11665678314248895,0.2676481477803901,0.8792408968678397,511.03192138671875,1430
0.4255703032493208,0.4048739665551807,0.21267494189705333,0.5306650543033171,0.36951959406733115,0.1291805564668439,9.955944721393929e-05,0.9004278999085674,628.489501953125,1431
0.6002599977551091,0.536798496064697,0.5631638132002637,0.7095081652810147,0.4452808092710259,0.0347634009288974,0.7990329023297347,0.3182995693727882,536.4396362304688,1432
0.7969065541550232,0.5602435512541395,0.8042841209607584,0.5649598937949777,0.004706478100105364,0.079770292359178,0.1473275780504297,0.1889303106565203,526.4627075195312,1433
