x1,x2,Value,Timestamp
-0.9302073903542984,7.275286161078307,15.839340481246584,47
8.41935278094428,2.2046719829784545,5.055836876581815,47
4.733101414256302,9.842072463974885,82.12646373866107,47
4.89717394375875,13.981061317323032,172.47088999067512,47
-4.524985561616341,2.273722484386321,192.4409687248751,47
3.236173620513128,9.360933399798641,51.68546421762136,47
5.037381739769007,3.2790123543522767,17.138982095817205,47
6.6515242717277445,13.930454643759818,182.82886882538457,47
9.430053957391678,7.7328076400877235,27.995745352634184,47
4.33578048936149,3.519318728782037,10.434273360940725,47
6.305964948199884,8.156904078055268,69.38833719261153,47
-0.3136606095176431,12.10214734092229,50.38431760774489,47
-4.5324809448692855,13.001699669856595,16.494929906416907,47
1.1659942716794918,14.650469764552973,120.50245434236741,47
4.000790519827424,2.5803453929482707,4.503843338320064,47
8.124199201200232,14.488259684206335,173.63554529445472,47
5.488930966642911,11.096707032817372,115.54274714274773,47
-0.19008122400189542,0.9712816781795625,47.901098516297154,47
-2.796522156815969,9.836518356741989,3.6031669382453995,47
9.336795436905083,4.165038309847033,3.5440906496978073,47
-3.003057642814635,3.2726152996173594,75.69227199249256,47
5.000987259078277,1.5925185660811447,12.835853414033293,47
8.223876182618373,0.04306055816632884,9.105527509127338,47
-3.2955715374549195,8.532059205922778,17.45337610131127,47
2.946810036817274,4.23626130382223,3.835530561487518,46
2.7227089636641324,12.284600242025316,94.54872847615519,46
1.1389289321913916,12.895678916141494,86.96384572226826,46
9.00815470120843,6.932669013976864,24.131516680111375,46
-2.9594271236970426,8.663610014611498,10.655748273501263,46
3.7393639672572423,7.8894771275143265,38.478076848042065,46
4.7842872305558295,11.910023908005574,122.36177472245521,46
-1.5381453239842582,10.218701680148653,12.459778419996754,46
7.534779083684967,5.16341164046281,27.614851852589354,46
-2.279317156899002,14.524124189010742,21.605190876517003,46
6.935801470439271,1.5361525115649897,17.758715635699566,46
8.44295419284718,9.246538813237542,60.54452894915359,46
-3.695171048463542,8.228051250043956,31.17498436142971,46
-4.214150863310701,5.498057947464702,95.72155560441799,46
0.02535769120702014,7.563549276996043,22.17127782517531,46
-3.8454164640918287,7.106229352531262,50.62445378775757,46
7.285620483371504,12.478271908777312,140.97932276051426,46
8.0079307254356,4.973252935130195,20.320373267298862,46
6.490236014445099,2.8256236391824427,22.333090299926212,46
9.033147405702726,6.5822877101274395,20.642041438315808,46
0.5553440069428603,1.5301068210897308,31.30608374143719,46
-4.668474699829402,2.4075711925241556,201.0706192835296,46
4.558030002045436,13.4719095905075,153.54187875190317,46
-1.8296299259909494,8.448605514571137,8.344752043206219,46
2.3833231183277404,3.4733227245788747,3.312377274841693,46
-2.1416285389355165,6.957106041846504,14.077089825896842,46
1.4952908245793166,1.3014082643061404,17.523929707678167,46
3.2810154448612714,13.537874306477379,129.74734453836072,46
0.4761442462518408,4.905910489173608,18.66770004947687,46
1.316389517505863,9.325405322416781,39.42167394384299,46
-1.276050189702119,8.712836215168466,13.011779242647815,46
9.6070413729627,13.154585847658797,111.25997878509098,46
9.057861556449712,0.31325929172808703,4.532542444026086,46
