x0,x1,x2,x3,x4,x5,Value,Timestamp
0.7600385167488598,0.13290659225618645,0.9549323409130572,0.4584143230525409,0.019405925426336214,0.5780224324091177,0.2837783992290497,17974549
0.9985262549793414,0.3068640686580489,0.743540384884667,0.4958659046389456,0.6635583279467983,0.2291581513331511,0.16585245728492737,17974551
0.8741555122894799,0.10692214731270792,0.01009151191770474,0.941310900814268,0.8127967191436545,0.13648672260580863,0.23584318161010742,17974553
0.32388108735274557,0.009831047080531936,0.3647914475318683,0.26555169602812295,0.052532064498763686,0.6237766567744348,0.3774363100528717,17974554
0.7941784520220558,0.3868246106929508,0.8146358639151065,0.11110516925361372,0.3911200821365806,0.6321008050440251,0.7878521084785461,17974555
0.47942454583183813,0.6062041761239358,0.25100012412332784,0.9068547438854327,0.8841159082705963,0.4957139299477718,0.8328015208244324,17974557
0.38747427251755273,0.6271753399470322,0.27366603074081375,0.19932698596653717,0.5997233502713614,0.14037367216971092,0.7578722238540649,17974558
0.09356631964355182,0.9347904500636437,0.7705560729985335,0.382155192392388,0.1078019943226512,0.4921771734683845,0.5732327699661255,17974559
0.6257510289331143,0.1116686322359684,0.4129334690320401,0.12630426879804704,0.8756184580212621,0.9208287455019042,0.3208704888820648,17974561
0.8112318607521812,0.4734413138083434,0.015567794812878672,0.2852747607471732,0.838627479673052,0.9849473262978897,0.15455938875675201,17974562
0.6090134453931562,0.6530823534186975,0.6920970547408424,0.9735328219342401,0.1883778650739095,0.008270853513607714,0.95744788646698,17974563
0.5064913774048926,0.9542804991585386,0.06623847901764394,0.5126538886636829,0.05896893267773131,0.3368738193196398,0.6958882808685303,17974564
0.13438410411750695,0.035562324114583294,0.6970995433404502,0.7010186027464858,0.9181517012726924,0.5612382658084217,0.19168086349964142,17974566
0.43019852297047484,0.8964489210235269,0.7976070775859283,0.11321563845899797,0.30845717584567145,0.611009564911485,0.8860255479812622,17974567
0.05280038748896526,0.5501574604559727,0.8858381778152472,0.09879323388580805,0.11369480151401988,0.13361647090199902,0.8985974788665771,17974568
0.17464775342263744,0.5839984553701297,0.5372175533358344,0.24207113859967316,0.8566282148967594,0.4122341281419795,0.28051620721817017,17974569
0.987775782349185,0.16946168231539446,0.3860038139113752,0.11652890207069806,0.17204715488452757,0.15864158984788856,0.8587098717689514,17974571
0.9357703147958195,0.3397546273310795,0.36611200736960947,0.2676233898493875,0.5542820765943909,0.7404752302327209,0.3052358329296112,17974572
0.0029628497448204367,0.5575873160355638,0.8735032151708437,0.48749669220023467,0.7772310134017913,0.413561479156033,0.18581683933734894,17974573
0.5577515845222795,0.8104644643563164,0.14327374810511984,0.9355722977259907,0.0043466675627776615,0.1823372482758591,0.8469905257225037,17974574
0.07799579376908744,0.7439621741103508,0.3375777551972507,0.02266410477701625,0.23974334261906302,0.03945308621781028,0.9320055246353149,17974575
0.20860602612108003,0.4206675977749727,0.9029283148884115,0.4365524807357418,0.22552832316268037,0.5731885863286386,0.1485179215669632,17974576
0.6726511135084822,0.8217532704549234,0.800984021649567,0.8921689893202317,0.8210230892184267,0.18644388629740805,0.9287698864936829,17974578
0.1673266280418564,0.5088461128400624,0.06341432895188832,0.3198880387175465,0.5239230369650489,0.8606669661169319,0.12451264262199402,17974579
0.7488911447920521,0.3679529460547798,0.6478717582929062,0.4274251304148043,0.46794348145550346,0.8687263119366135,0.12699593603610992,17974580
0.5350970788341535,0.6712701240133587,0.39898290470157394,0.7758218270771894,0.9059745522879082,0.6352762353092013,0.12253564596176147,17974581
0.24709825267858473,0.18929934995300957,0.9322209694046296,0.9214168600505152,0.46593775394807346,0.2712007036305502,0.8572150468826294,17974582
0.19888468829536043,0.23448901062029373,0.8735088861289805,0.8487911152039362,0.405348282344283,0.9929837823858697,0.6110131144523621,17974583
0.3399071773177238,0.778038651587005,0.1941913393835459,0.01050569857514038,0.052033265327542766,0.7956150417188511,0.7802768349647522,17974584
0.3743405593666862,0.8248830234224223,0.7043195225551334,0.009955893320724543,0.34322474029876443,0.044253033196468713,0.8922217488288879,17974585
0.8694892520209061,0.952736311439014,0.7454951099197235,0.31519680638419306,0.0595147678485775,0.12563764122502777,0.7773310542106628,17974586
0.4542095223932194,0.12479470030942513,0.17852174305739987,0.5664729445722704,0.31057441994741825,0.25651330776800096,0.07998459041118622,17974587
0.22263403849962976,0.636396229850975,0.4445516447392912,0.02860422935077079,0.6321042307575523,0.8542005932553065,0.8050636053085327,17974588
0.9654101793940182,0.8756331524463876,0.2579777541520776,0.7302335439204518,0.5388169216955518,0.08192194763888938,0.20083263516426086,17974590
0.8628397058616811,0.3332847804307653,0.6389687417526644,0.26418168255601904,0.6504799783453906,0.08421720980169485,0.7368387579917908,17974591
0.13594870027640796,0.9826038694707362,0.3982786316971029,0.2029986313168865,0.012420642561381753,0.5759955726101496,0.727793276309967,17974592
0.18612001320935884,0.5556211600410818,0.26673974846425635,0.1757911811389799,0.7548059988048907,0.08919546500951202,0.5720605850219727,17974593
0.8546080873794323,0.7088422773778695,0.296404845745153,0.6373746927534367,0.9696014680566433,0.3042479069902213,0.12491961568593979,17974594
0.5529843786343622,0.06975196988000028,0.9356387454294609,0.913382524629193,0.6651645864110964,0.18977270105842134,0.8321481943130493,17974595
0.15309088280578875,0.1892719097179807,0.6086797421112611,0.640485347095304,0.44697344730246336,0.6955918239899445,0.0988018810749054,17974596
0.23083385601700854,0.09043214944293942,0.5200562982525562,0.2603756584242173,0.9448487970696335,0.6387811189264734,0.14832362532615662,17974597
0.05003789079292166,0.7954989524726271,0.865507102932655,0.2562499435984159,0.44343492113407956,0.22099639451440192,0.7148227691650391,17974598
0.833615601353706,0.7490170358586898,0.41292333072797016,0.5322242967927374,0.7012915678056305,0.060111253036931156,0.11274345219135284,17974599
0.6137824442400284,0.5870427450046606,0.3671616059027283,0.1997841840053872,0.15215418533815112,0.9694176351548909,0.6122840046882629,17974600
0.1586386868500089,0.16217308750416679,0.7651670147163561,0.7400967988266657,0.3945635423836181,0.8251783644368137,0.13665561378002167,17974602
0.7917858713404095,0.01569611329349224,0.7436844223735486,0.9507607579536851,0.48065152716990267,0.10479316886495403,0.7121938467025757,17974603
0.7407141236481556,0.9720927537185873,0.927719864225443,0.6721460805050578,0.05512112227664295,0.28439374313280097,0.7618486881256104,17974604
0.7283596024333306,0.9801482134116687,0.3871514131108955,0.2515906049400518,0.33531029401309154,0.07301145801817034,0.8628180027008057,17974605
0.9111785943069054,0.3696434434111864,0.1435896698863139,0.5309315126807227,0.6619389527585731,0.6773367562971093,0.08545288443565369,17974606
0.9923167288324004,0.7926541586635256,0.7485405724182778,0.006344864290814736,0.20159050011313498,0.49075909804124185,0.8547892570495605,17974607
0.49810739478542004,0.7034719302932652,0.6182478432632649,0.7103339884667056,0.7051049886834184,0.4630200714109121,0.10933636873960495,17974608
0.06025620845095466,0.8928583283848738,0.5173030180023996,0.5340180676649638,0.13282144305103957,0.20443642521419253,0.5658593773841858,17974609
0.1599089960411776,0.4815127408672011,0.43148006586274107,0.6024262724807986,0.24555961320293795,0.33887491164217426,0.09437558799982071,17974610
0.42402607298425427,0.4572759032522132,0.7081155155889183,0.8110381845505346,0.24721323681741816,0.984523547126941,0.20376841723918915,17974611
0.19156704454498608,0.8699476634924382,0.07684744096389526,0.8486639347116242,0.48074785043151985,0.4050332128466543,0.8114546537399292,17974612
0.3358902675465274,0.14308632489743486,0.898365336428103,0.6335699823411286,0.7112944875240823,0.5216898689029639,0.14251570403575897,17974613
0.9375593522069726,0.5474912211191262,0.043198895088923876,0.9010613376704084,0.6956738494601407,0.8537400821656637,0.13441547751426697,17974615
0.4260389372226983,0.065824431804013,0.48967216744714775,0.5031495786280336,0.02150440152313116,0.8587250823648527,0.09775048494338989,17974616
0.5690611475142086,0.8646803506637836,0.32717907743373137,0.7799134521193096,0.6287896617724769,0.23645049281358646,0.20753304660320282,17974618
0.8845346831441169,0.05480555085655414,0.3590938569029119,0.6368388760582196,0.12790512867958512,0.5100403519993825,0.07629795372486115,17974619
0.2704542882780715,0.6627756120684678,0.6363125922186518,0.1816871385212784,0.41473463356192236,0.7433016689348629,0.6195216178894043,17974620
0.21181840926052017,0.7143031589840326,0.44548860913157423,0.3896707769550417,0.20173042863170323,0.5321349625238053,0.23554962873458862,17974622
0.044677756293247245,0.12343211706472354,0.8667706774283661,0.09955319835253437,0.4051583178216369,0.09021616485494192,0.8766356706619263,17974623
0.8031087057965202,0.16003826112263073,0.09823710072332202,0.6633545459333801,0.5834685704089604,0.6902187125391098,0.10415275394916534,17974624
0.6255426060887339,0.8467982300585347,0.6410399684023367,0.7817707490782615,0.49978423413558554,0.21649448379090647,0.37388792634010315,17974626
0.2963781100130774,0.527875761307123,0.3592331316343744,0.6850627780108547,0.46853194198900694,0.3106996626585886,0.09655987471342087,17974627
0.06677620892737085,0.6008363209148545,0.4150598600733337,0.7347504881260063,0.5575097460806938,0.1004499725721311,0.22816458344459534,17974628
0.6979168499668834,0.9875842068477907,0.4554557936870592,0.3352109926166388,0.9359979823951304,0.3263831241299693,0.4038407802581787,17974630
0.6213635528477798,0.6328942093553154,0.45005952683325656,0.23875588930046793,0.2525510299978517,0.1873738439179696,0.781965434551239,17974631
0.5862514561814144,0.6611346411914173,0.7817582597650883,0.22790140803203332,0.9961243019294193,0.6788857520379615,0.2887646555900574,17974632
0.19396091878396504,0.3462951199843838,0.18603070848798825,0.4247564139616765,0.1075230702127269,0.839788726475852,0.17064909636974335,17974633
0.08712919411692112,0.8091400490492416,0.29378771485958016,0.41679545580197064,0.4150360788652177,0.6573476790920784,0.2443288266658783,17974635
0.44922562673207833,0.46674364950297087,0.8083326530772931,0.6764489028376234,0.9937134649428948,0.5303171732327191,0.11388389766216278,17974636
0.3574738742213271,0.7289369508942553,0.08997166069422784,0.035206050157677395,0.02444868173678248,0.13553096322659375,0.8596298098564148,17974637
0.42384414407371224,0.8846194313653533,0.8036298201625963,0.3708358630869694,0.27471370891424285,0.5644254192174197,0.519015371799469,17974639
0.31488663022538615,0.5970493368533267,0.5794211913705305,0.959845269861181,0.9971402559684073,0.688561162228633,0.9539849162101746,17974640
0.8575675523786596,0.23968813422221086,0.44541674179681456,0.10280381965805924,0.4138297314620099,0.12753690648210964,0.8555812239646912,17974641
0.3594569689624803,0.1646460561501709,0.005121754834046157,0.13289841191356785,0.7498830957643152,0.8047507375049334,0.31654858589172363,17974642
0.761235381587202,0.6253560279526874,0.9883578316890612,0.683093192928063,0.47662009473347416,0.6744111084656065,0.20854219794273376,17974643
0.6471256325917253,0.743971344098591,0.09120891618432683,0.45401992941537594,0.7324848238041136,0.8782297236581718,0.09601589292287827,17974644
0.5832715404963675,0.9125027647913272,0.9980203328475697,0.7076678511548542,0.25493099818440185,0.9357217474472178,0.6672945618629456,17974645
0.32069549513417855,0.714942992559987,0.1826632774172477,0.09216191669057999,0.059699464326954346,0.5638827334386911,0.7669928073883057,17974646
0.5417286390922572,0.14473999319512307,0.4122123401956551,0.15825070285301485,0.6769212716152607,0.6054121304157033,0.4357050359249115,17974647
0.6982396079146894,0.06612346961221004,0.33209301612605824,0.767272200167691,0.5389387515934823,0.7949066861291695,0.07677797973155975,17974648
0.22270404224454857,0.27911250277688293,0.22009271491811325,0.3771395385881994,0.11300463698761379,0.24362136366253767,0.3064945638179779,17974649
0.09678223561869666,0.5978007701746578,0.21990107806682294,0.6731932482436268,0.07209192034784576,0.2191422911602265,0.19473174214363098,17974650
0.23007675084916152,0.6258213413717367,0.6426536889912929,0.011565653780239911,0.7849640789031314,0.8052450629747112,0.8042455315589905,17974652
0.8679891901616973,0.8863579939461517,0.4594042180763076,0.31286900787477584,0.6513338268318475,0.36796357434137894,0.5699260234832764,17974653
0.5600392119314114,0.05484528401744831,0.8996403682974249,0.6706377576380159,0.5987844168432782,0.22621084532029903,0.1884365826845169,17974654
0.6559434782728794,0.1603105758091426,0.2401141628313705,0.734998839763898,0.23405105502110263,0.30508816572259295,0.06876522302627563,17974655
0.5015541300571359,0.2476701399353577,0.8859560259875051,0.11418299572504874,0.7421713102909486,0.4867091804098133,0.7895758152008057,17974656
0.1566054693468352,0.2410151280165104,0.9735670499064842,0.8566727215298632,0.30451695475108376,0.705406173821894,0.7578635811805725,17974657
0.02022016940272881,0.6968448821385907,0.8550435923891906,0.5616977676091373,0.38490356315911606,0.9637743094979043,0.19858482480049133,17974658
0.003137184434271663,0.95165575495189,0.0695523767632136,0.4368621683857754,0.39746702205567186,0.860928206264506,0.6199097633361816,17974659
0.506053438177433,0.999500306034372,0.23294137651515906,0.38521220177346355,0.9434577871073466,0.49086742206093736,0.28399747610092163,17974660
0.3606276811941563,0.043958119469986866,0.07233704033181966,0.6160212085023901,0.8985703353103603,0.8758153925383967,0.08349547535181046,17974661
0.4341184687787333,0.3891126875476422,0.9978484424700726,0.29708695155998016,0.15773796483822214,0.16937469846046505,0.8074731826782227,17974662
0.8662039793056228,0.5971457822224908,0.40225528583327685,0.9203631413014524,0.6932363743974426,0.3365272931871698,0.2942228615283966,17974663
0.027055423502740743,0.8952533278146052,0.2585616349638225,0.46127815030031916,0.21172057395002358,0.5098888881562739,0.5535902380943298,17974665
0.5359366694688523,0.6359700640743283,0.9062224377895786,0.4168057229316295,0.3814583719798672,0.64654916443977,0.25703221559524536,17974666
0.6998466179040368,0.28358339822306694,0.25805036529220154,0.3256023460050293,0.07840398008317975,0.21408357171495498,0.552654504776001,17974667
0.6701161857679991,0.7234889911132998,0.6451093220928023,0.75755818183042,0.210270653228326,0.8480763392872309,0.2401355504989624,17974668
0.6292245106615,0.7905345748728615,0.6142460699963517,0.08997320183310757,0.298726688855866,0.8666084579229631,0.8135898113250732,17974669
0.9604053894245661,0.5896874255882608,0.2671316284413006,0.6974259192576248,0.4519203677886108,0.547491791384423,0.13140751421451569,17974670
0.4530271198404764,0.6282305892971727,0.9690904551016597,0.7800899478941453,0.02332661218853752,0.9668847335288798,0.653386652469635,17974671
0.5555429438438428,0.3258736752145198,0.23145064627015338,0.3504775333516235,0.6206099307593216,0.03358150566347619,0.31178224086761475,17974672
0.5015667743703809,0.24133212278449925,0.8377747570207329,0.9647841171687402,0.40033377601667963,0.8856359233413682,0.8612866401672363,17974673
0.1333185423516484,0.2262924418275362,0.2534395073284348,0.792718432195864,0.9452488616528537,0.6438741614696307,0.2061971127986908,17974674
0.8081361516239328,0.8868535595089112,0.2798135672165275,0.0164768170707928,0.6027389287364956,0.7458891986482538,0.8407348990440369,17974675
0.9723198825184779,0.4600230532404475,0.4345728217448029,0.24414976022377588,0.3828468418402106,0.7291895209575509,0.5945655703544617,17974677
0.35442930943691797,0.5160508049576263,0.2530637938824678,0.5738210749264562,0.832811468831887,0.3962131930440742,0.10492062568664551,17974678
0.13685804367002977,0.29092732911875957,0.5613266982555115,0.7917382462998828,0.5900228445866964,0.8021698362068482,0.18349002301692963,17974679
0.5823725635499888,0.7380366748222003,0.27413165499458664,0.35040441447715054,0.25962946810791454,0.8449570617723575,0.302470862865448,17974680
0.8082314534911373,0.13290572283831018,0.6478484861673941,0.9003583948005562,0.3672222764114641,0.7252896947553091,0.20126260817050934,17974681
0.33180964336198226,0.17018337773206885,0.8570139773055624,0.14335592061228755,0.47057678794442803,0.07543829408436317,0.8587578535079956,17974682
0.992144028301789,0.6420860175732352,0.13902431035866913,0.6294527435355297,0.05149945104139905,0.4387355860250134,0.20845559239387512,17974683
0.2434933555949956,0.8598706919896273,0.16096146975949313,0.5844831364594504,0.31431639646951476,0.5590631509346051,0.5217442512512207,17974684
0.24698419728172397,0.2949079795742383,0.27074269297208803,0.03996238072578593,0.6655550035369191,0.5133575730368751,0.7637156248092651,17974685
0.6193532955783618,0.8207849014941409,0.5965755575781281,0.9619252004481831,0.7401549725681191,0.9097864092554293,0.9709493517875671,17974686
0.09052230535690621,0.9687951805872916,0.4488659816578637,0.6520710908858739,0.7652344119927817,0.9755574035359197,0.4813048839569092,17974687
0.2583585546330794,0.4908209873612069,0.3685964838489306,0.41775774758215944,0.3660528025876976,0.5985568159357374,0.14061987400054932,17974688
0.4663851893032517,0.29545125943333783,0.09467859699453504,0.05575708933993573,0.12243946304578145,0.37051876530783795,0.8283291459083557,17974690
0.22539495527844913,0.7835400061357127,0.3925675192588608,0.9971027496030646,0.23745404527764963,0.32183027182796115,0.9648288488388062,17974691
0.6472494422713475,0.9482570421390898,0.947889899228167,0.4280997333430357,0.9939083823900622,0.3701037044933318,0.3856115937232971,17974692
0.8434260763876753,0.1713953171534007,0.051481286693022175,0.13678425619560966,0.42185325520392597,0.25544512700990046,0.8281902074813843,17974693
0.7529761210497828,0.02888337218144119,0.8697078231908836,0.3290619383516693,0.40880273050095123,0.08950318288386563,0.7138305306434631,17974694
0.6969848381090096,0.9093327537598884,0.21883600060309316,0.6460866347897042,0.7930356313678415,0.1941636140845531,0.1710348129272461,17974695
0.185905366138251,0.7066713845917529,0.10193439805080265,0.42210724172293074,0.017064582518194257,0.4590906811685788,0.3468581438064575,17974696
0.3754489645429093,0.2853869217009726,0.8635342903978378,0.7088673909625328,0.5774103174985826,0.6660601553591621,0.11687079817056656,17974697
0.6997604630896316,0.6404878667775198,0.9424634846055919,0.9203552437683761,0.40695590950221155,0.8560691339919392,0.9476826190948486,17974698
